id,날짜,분류1,분류2,텍스트
1230617,20190321,"지역,대전","지역,경기",허 시장은 신축 야구장이 원도심 활성화와 지역 균형발전에 얼마나 영향을 끼칠 수 있는지 중점적으로 평가했다고 설명했다.
1230619,20190321,"지역,대전","지역,경기",해당 부지가 2만2000석 규모의 야구장을 수용하기에 충분한 면적일 뿐 아니라 2025년 도시철도 2호선 개통으로 대중교통 접근성도 용이해 사업 실현성이 높다는 이유에서다.
1230623,20190321,"지역,대전","지역,경기",시는 내년 말까지 타당성 조사 등 행정절차를 완료하고 2021년부터 설계·공사를 추진해 2025년 야구장을 완공한다는 방침이다.
1230637,20190321,"지역,강원","지역,경남","자연공간은 꽃과 나무 등 식물을 통해 자연을 체험하는 공간, 모험공간은 지형과 자연요소를 이용해 활발한 신체적 움직임을 유도하는 공간으로 꾸며진다."
1230797,20190321,"IT_과학,IT_과학일반","문화,문화일반","여승주 한화생명 사장, 박윤식 한화손해보험 대표, 권희백 한화투자증권 대표, 김용현 한화자산운용 대표 등이 콘퍼런스에 참석했다."
1230881,20190321,"경제,반도체","경제,산업_기업","올해 2월에는 유럽 내 상업화를 위해 스위스 아벨 테라퓨틱스와 기술 수출을 체결했으며, 지난해에는 일본인 임상을 시작하며 아시아 진출을 위한 준비에 착수했다."
1231107,20190321,"지역,강원",,이를 통해 강원도 평창군 대관령면 일대에 수량 확보를 위한 물막이 시설을 설치하고 관목을 심어 동물에게 보금자리를 제공했다.
1231592,20190322,"스포츠,농구_배구","스포츠,월드컵",신영석의 서브 에이스로 14-10 매치 포인트를 만들어낸 현대캐피탈은 전광인이 마지막 득점을 올려 정규리그 챔피언 대한항공에게 첫 경기를 따냈다.
1231961,20190323,"국제,중동_아프리카","정치,청와대",이스라엘은 52년 전인 1967년 ‘6일 전쟁’으로 잘 알려진 3차 중동전쟁에서 시리아로부터 골란 고원을 빼앗아 지금까지 점령하고 있다.
1231964,20190323,"국제,중동_아프리카","정치,청와대",이스라엘과 시리아는 한때 골란 고원 문제 해결을 위한 협상을 벌였지만 2011년 시리아 내전이 발생하면서 중단된 상태다.
1231966,20190323,"국제,중동_아프리카","정치,청와대",유엔 안보리는 3차 중동전쟁 직후인 1967년 결의 242호를 통해 이스라엘이 골란 고원 등 점령지에서 병력을 철수하라고 촉구한 바 있다.
1231970,20190323,"국제,중동_아프리카","정치,청와대",앞서 트럼프 대통령이 2017년 12월 예루살렘을 이스라엘 수도로 공식 인정하겠다고 돌연 선포한 것도 국제법을 무시한 행동으로 비난받았다.
1231971,20190323,"국제,중동_아프리카","정치,청와대",유엔은 1947년 팔레스타인 지역을 분할해 아랍인 국가와 유대인 국가를 수립하면서 예루살렘은 어느 쪽에도 속하지 않는 땅으로 분류해왔다.
1231979,20190323,"국제,중동_아프리카","정치,청와대",워싱턴포스트(WP)에 따르면 트럼프 대통령은 행정부 내 일부 반대 의견에도 불구하고 네타냐후 총리의 총선을 돕기 위해 골란 고원 영유권 인정 발언을 한 것으로 전해졌다.
1231982,20190323,"국제,중동_아프리카","정치,청와대",이스라엘을 방문 중인 마이크 폼페이오 미 국무장관은 이날 네타냐후 총리와 데이비드 프리드먼 이스라엘 주재 미국대사와 함께 예수살렘 유대교 성지 ‘통곡의 벽’을 찾았다.
1232167,20190323,"IT_과학,인터넷_SNS","IT_과학,콘텐츠",前 엔씨소프트 리니지 2 아트디렉터로 유명한 정 대표가 14년만에 이름을 내걸고 선보인 첫 일러스트인 만큼 관심도가 높았다.
1232773,20190323,"스포츠,야구,메이저리그",,지난해 4월 피츠버그 포스트 가제트의 론 쿡 기자의 ‘강정호가 피츠버그로 돌아와서는 안 된다’는 칼럼 내용이다.
1233204,20190323,"IT_과학,IT_과학일반",,이 지사는 22일 자신의 페이스북에 ‘제 동생은 한글도 쓰고 인터넷도 합니다’라는 제목의 장문의 글을 통해 자신 때문에 법정에 증인으로 나선 막내동생에게 진심으로 미안한 마음을 전했다.
1233220,20190323,"IT_과학,IT_과학일반",,이 지사는 친형은 2012년에 이미 정신질환 의심자로 2002년에도 정신과 약물을 복용한 적이 있다고 주장하고 있는 반면 검찰 측은 2013년부터 정신질환이 있었다고 맞서고 있다.
1233613,20190322,"문화,미술_건축","문화,출판","십계명의 둘째 계명에 의하면 하나님의 형상을 그릴 수 없으며(출 20:4), 하나님의 얼굴을 본 자도 없지만(출 33:20), 미켈란젤로는 하나님의 형상대로 인간을 창조하셨다는 성경 말씀(창 1:27)에 근거해 하나님을 이상적인 인간의 모습으로 그렸다."
1233634,20190322,"문화,미술_건축","문화,출판",영화의 유명한 장면인 외계인과 소년의 소통 장면은 스필버그가 아마도 미켈란젤로의 이 장면에서 영감을 얻었을 것이다.
1233804,20190323,"스포츠,올림픽_아시안게임",,"이번 페이즈에서 1위부터 4위까지를 기록한 레인저스, 페이탈, VSG(346점), OGN 엔투스 포스(341점)는 오는 4월 영국 런던에서 열리는 ‘페이스잇 글로벌 서밋: PUBG 클래식’에 한국 지역 대표로 참가할 자격을 얻었다."
1234443,20190324,"지역,충북","문화,음악","초·중·고등학생 단원 71명으로 이뤄진 청소년국악관현악단은 가야금, 거문고, 해금, 아쟁, 대금, 피리, 소금, 태평소 등 10개의 파트로 구성됐다."
1234445,20190324,"지역,충북","문화,음악","앞으로 청소년 국악관현악단은 3월부터 12월까지 매주 토요일 악기별 지도강사와의 정기연습과 방학 캠프, 연주회 등에 참여하게 된다."
1234463,20190324,"지역,충남",,"호서대 미래인재개발센터는 매학기 수월성 평가를 통해 선발된 학생에게 수준별 목표를 설정, 생활지도까지 실시하는 등 다양한 프로그램을 운영한다."
1234466,20190324,"지역,충남",,"신입생 지원자 중 고교성적이 뛰어난 우수신입생은 시험 없이 면접을 통해 선발되며, 토익 위주의 프로그램도 별도 운영된다."
1234847,20190324,"지역,충남","지역,경남","지난 21일 충남을 찾은 그라보브스키 부주지사 일행은 논산 딸기축제를 찾은 뒤 천안 독립기념관과 유관순기념관, 아산 친환경에너지타운, 태안 천리포수목원 등을 잇따라 방문했다."
1234850,20190324,"지역,충남","지역,경남","충남도와는 지난 2002년 자매결연을 체결한 이후 상호 공연단 순회공연과 과학기술 교류, 행사 참가 등 지속적으로 교류 활동을 펼쳐오고 있다."
1236506,20190325,"사회,환경","사회,사건_사고",이 사건은 청와대 특별감찰반 출신 김태우 전 수사관이 지난해 12월 환경부 감사관실에서 블랙리스트를 받았다고 폭로하면서 불거졌다.
1236517,20190325,"사회,환경","사회,사건_사고",전 정권의 블랙리스트 파문을 본 김 전 장관이 처벌을 각오하면서 블랙리스트 작성을 주도할 이유가 없다.
1236936,20190325,"경제,유통","경제,서비스_쇼핑",신세계조선호텔의 ‘레스케이프’ 호텔은 9층 14개 객실을 반려견 전용 객실을 마련하고 동반 투숙 서비스를 제공하고 있다.
1236939,20190325,"경제,유통","경제,서비스_쇼핑",쉐라톤 서울 팔래스 강남 호텔과 프레이저 플레이스 센트럴은 반려견과 함께 호캉스를 누릴 수 있는 서비스인 ‘촉촉하개 패키지’와 ‘뉴 바우와우 패키지’를 각각 출시했다.
1237827,20190325,"경제,무역",,호주 퀸즐랜드 주정부는 한국산업인력공단과 지난 2016년 5월 대한민국 청년 해외 진출 지원을 위해 체결한 업무 협약을 연장하기로 21일 합의했다.
1237828,20190325,"경제,무역",,이날 협약식에는 호주 퀸즐랜드 주정부 고용 중소기업부 쉐넌 펜티만(Shannon Fentiman) 장관과 한국산업인력공단 김동만 이사장 등 관계자 14명이 참석했다.
1237831,20190325,"경제,무역",,양측은 이러한 성과를 바탕으로 이번 업무 협약을 연장 체결함으로써 다양한 직군의 교육 프로그램을 추가하는 등 협력의 폭을 확장하기로 합의했다.
1237881,20190325,"지역,충북","지역,전남","연 대표는 직접 농사지은 복숭아로 만든 생즙을 시작으로 사과즙, 오디즙 등 다양한 상품을 소비자직거래, 블로그 등 전방위적인 마케팅 전략을 활용해 소비자들에게 큰 인기를 얻었다."
1237954,20190325,"스포츠,골프",,이로써 고진영은 최종합계 22언더파 266타로 제시카 코다(미국) 등 공동 2위 그룹(21언더파 267타)을 1타 차로 따돌리고 우승 트로피를 들어 올렸다.
1238490,20190325,"스포츠,골프",,"이번 대회 기점 2019시즌 넬리 코다의 누적상금은 약 47만 달러고, 고진영의 누적 상금은 약 45만 달러다."
1238693,20190325,"IT_과학,보안",,이날 부산경찰청은 상하이시 공안국 대표단과 재외국민 보호 등 치안업무 전반에 대한 정보 공유 및 첨단 치안분야 협력방안을 논의했다.
1238696,20190325,"IT_과학,보안",,"이번 상하이시 공안국의 방문은 1996년 업무협약(MOU)을 체결 한 이후 일곱 번째, 2014년 이후 5년 만의 만남이다."
1239219,20190325,"지역,전북","사회,사회일반",완연한 날씨가 이어진 25일 전북 전주시 완산구 서신동의 한 아파트 단지 담벼락에 개나리가 만개하자 참새들이 개나리 속에 파묻혀 봄을 만끽하고 있다.
1239272,20190325,"사회,환경",,"오전 중 대기 정체로, 오후에 중국 등 국외 유입으로 미세먼지 농도가 높을 것으로 환경부는 내다봤다."
1239438,20190324,"경제,자동차","경제,유통",시승 날 비가 쏟아지다 그치다를 반복해 주행하기 좋지 않은 환경이었지만 ‘안전’을 제일시 하는 볼보답게 주행에 문제가 되지 않았다.
1239440,20190324,"경제,자동차","경제,유통","신형 크로스컨트리는 직렬 4기통 T5 터보차저 가솔린 엔진과 8단 자동 기어트로닉 변속기 조합으로 최고출력 254마력, 최대토크 35.7㎏·m의 힘을 발휘한다."
1239534,20190325,"지역,충북","지역,경기","㈜케이피아이에이치안면도는 사업제안서를 통해 ‘안면도 관광지 3지구(54만4924㎡)에 3000억 원을 투입, 2025년까지 1253실 규모의 고급숙박시설을 건설하겠다’고 밝혔다."
1239708,20190324,"IT_과학,보안","경제,산업_기업",현재 전 세계 대다수의 국가는 사회적인 논의를 통해 해당 국가의 데이터의 활용 및 보호에 관한 법·제도 개선을 추진 중에 있다.
1239735,20190324,"IT_과학,콘텐츠","IT_과학,인터넷_SNS","에이펙스 레전드는 지난달 5일 출시 후 1주 만에 누적 이용자 2500만, 동시접속자 200만을 돌파하며 ‘트위치’ 등 게임 방송에서 단숨에 최고 인기작 반열에 오른 화제작이다."
1239744,20190324,"IT_과학,콘텐츠","IT_과학,인터넷_SNS",에픽게임즈의 배틀로얄 글로벌 흥행작 ‘포트나이트’가 대표적으로 지난해 하반기 뒤늦게 국내 PC방에 진출했지만 점유율 40위권에서 고전하다가 70∼100위권까지 밀려났다.
1239771,20190324,"IT_과학,콘텐츠","IT_과학,인터넷_SNS","엔씨의 리니지M, 펄어비스의 검은사막 모바일은 각각 500만을 돌파하고 서비스 1년 이상 매출 최상위권을 독점하다시피 했다."
1239778,20190324,"IT_과학,콘텐츠","IT_과학,인터넷_SNS","앞서 넥슨은 지난 15일 수집형 RPG(역할수행게임) 린: 더 라이트브링어를 출시, 21일 기준 구글플레이와 애플 앱스토어 매출 4위를 달성했다."
1239779,20190324,"IT_과학,콘텐츠","IT_과학,인터넷_SNS",아직 초반 성적에 불과하지만 트라하까지 흥행에 성공할 경우 상반기 출시작의 연이은 성과를 기대할 수 있다.
1239792,20190324,"IT_과학,콘텐츠","IT_과학,인터넷_SNS",오토체스는 중국 거조다다 스튜디오에서 개발한 모드로 도타2의 영웅 캐릭터들을 활용해 체스보드에서 전투를 벌이는 턴제 전략 게임 형태다.
1239796,20190324,"IT_과학,콘텐츠","IT_과학,인터넷_SNS",오토체스는 공개 이후 스팀 커뮤니티에서 약 30만 개의 ‘별점 5개’를 모으며 호평을 받았고 게임 스트리밍 방송 플랫폼 ‘트위치’에서도 본게임 못지않게 다양한 관련 콘텐츠가 등장하고 있다.
1240205,20190324,"스포츠,축구,국가대표팀","국제,국제일반","양학선은 23일 카타르 도하의 아스파이어 돔에서 열린 국제체조연맹(FIG) 종목별 월드컵 도마 남자 결선에서 1, 2차 시기 평균 15.266점을 기록하며 금메달을 목에 걸었다."
1240223,20190324,"스포츠,축구,국가대표팀","국제,국제일반",양학선이 완벽하게 부활에 성공함에 따라 도쿄월드컵 도마에서 한국 남녀 선수의 동반 금메달 가능성도 높아지고 있다.
1240307,20190324,"국제,러시아","정치,북한",일본 NHK방송 등에 따르면 김 위원장 지근거리에서 의전 실무를 담당하는 김 부장은 23일(현지시간) 4박5일간의 모스크바 일정을 마무리한 뒤 모스크바 셰레메티예보 공항으로 향했다.
1240315,20190324,"국제,러시아","정치,북한","이 포럼에 김 위원장과 블라디미르 푸틴 러시아 대통령까지 참석한다면 베이징에서 북·중, 북·러 양자회담, 북·중·러 3자 정상회담이 잇따라 열릴 수 있다."
1240337,20190324,"국제,중동_아프리카","국제,유럽_EU","이슬람 양대 종파인 수니파와 시아파가 여전히 반목하고 있고, 중동과 서아프리카, 아프가니스탄 등 IS가 주로 활동해 온 지역의 정치 환경도 불안한 형편이다."
1240512,20190324,"IT_과학,콘텐츠","IT_과학,인터넷_SNS",업계 2위 넷마블은 올 상반기에 세계적인 아이돌그룹 ‘방탄소년단(BTS)’의 영상과 화보를 활용한 게임 ‘BTS월드’를 출시할 예정이다.
1240542,20190325,"스포츠,축구,한국프로축구",,시소코는 2016-2017 여름 이적시장 마지막 날 당시 토트넘 역대 최고 이적료인 3000만 파운드(약 441억 원)를 기록하며 이적했다.
1240669,20190325,"지역,강원",,전체면적의 약 82%가 산림으로 이뤄진 경기도 가평군이 50여억원을 투입해 쾌적하고 건강한 산림환경을 만든다고 25일 밝혔다.
1240794,20190325,"스포츠,축구,한국프로축구","스포츠,월드컵","선수들이 성장해 기성용이 떠난 자리를 잘 메울 수 있도록, 벤투 감독의 빌드업 축구가 밸런스를 찾을 수 있도록 코치진과 선수들이 함께 노력해야 할 시점이다."
1241248,20190326,"지역,충남","문화,종교","천기총 소속 대한예수교장로회 합동과 합신, 기독교대한하나님의성회, 기독교대한감리회, 예수교대한성결교회 등에 소속된 10여명의 목회자는 지난 21일 신천지 측에 11개 주제를 기반으로 공개토론을 요청하는 내용증명을 보냈다."
1241474,20190326,"스포츠,농구_배구","스포츠,야구,한국프로야구",올 시즌을 끝으로 은퇴를 예고한 그는 최근 NBA 선수 중 6번째로 3만 득점을 돌파하는 등 노익장을 과시하고 있다.
1241490,20190326,"스포츠,농구_배구","스포츠,야구,한국프로야구",자유계약선수(FA) 계약을 맺고 스프링캠프까지 가서 훈련한 이용규는 정규시즌을 불과 일주일여 앞두고 다른 팀으로 이적을 요구했다.
1241848,20190326,"지역,강원","지역,광주","실증센터는 2021년까지 ‘수소차·전기차 융합스테이션 국산화 기술개발’을 맡고 충전소 핵심 설비인 수소충전기와 고압용기, 안전관리시스템, 고전압부품 등의 실증업무도 전담한다."
1241851,20190326,"지역,강원","지역,광주",올해는 전기·수소차 2만5000대 시대를 열기 위해 보조금 지원을 대폭 늘리고 수소차 충전소는 2022년까지 11곳 확충한다.
1241888,20190326,"경제,반도체","경제,국제경제",시장조사업체 디램익스체인지에 따르면 8Gb DDR4 D램 평균 고정가격은 올해 1월 6달러로 전월 대비 17.2% 하락했고 2월에는 14.5%가 더 떨어져 5.13달러가 됐다.
1241901,20190326,"경제,반도체","경제,국제경제","여기에 5G, 인공지능(AI), 데이터센터, 차량용 반도체 등 신성장 분야 사업이 얼마나 빠른 속도로 구체화할지도 반도체 경기 회복에 중요한 변수가 될 것으로 보인다."
1242859,20190326,"경제,증권_증시","경제,산업_기업",이 같은 이례적 조치를 내놓은 것에 대해 시장은 어닝쇼크 충격을 최소화하기 위한 예방 조치일 것이라는 견해가 있다.
1243330,20190326,"지역,충북","문화,전시_공연",시는 내년까지 이 터와 주변 사유지 3700㎡를 매입해 한옥 형태의 생가(83.5㎡)와 문학관(650㎡) 건립에 나설 계획이다.
1243401,20190326,"경제,증권_증시","경제,금융_재테크",아시아나항공은 26일 오전 10시41분 현재 코스피 시장에서 전 거래일 종가(4040원)보다 595원(14.73%) 하락한 3445원에 거래되고 있다.
1243408,20190326,"경제,증권_증시","경제,금융_재테크",유가증권시장 상장규정에서 회계연도 재무제표에 대한 감사로 ‘부적정 의견’ ‘한정 의견’ ‘의견 거절’ 판정을 받은 회사채는 상장이 폐지된다.
1243784,20190326,"지역,충남","지역,경기","양승조 충남도지사와 허태정 대전시장, 이춘희 세종시장, 이시종 충북도지사는 26일 대전시청에서 ‘평택∼오송 복복선 천안아산 정차역 설치’ ‘대한민국 축구종합센터 천안 유치’와 관련해 충청권 공동건의문을 발표했다."
1243981,20190326,"경제,반도체","IT_과학,과학",포스텍 연구팀이 기존 반도체 공정을 활용해 대량생산이 어려웠던 열전소자를 친환경적인 실리콘 물질을 이용해 대량생산할 수 있는 길을 열었다.
1243982,20190326,"경제,반도체","IT_과학,과학",포스텍은 창의IT융합공학과 백창기(사진) 교수 연구팀이 반도체 공정을 이용해 폐열 에너지를 전기 에너지로 변환하는 고성능 실리콘 나노선 열전소자를 구현하는데 성공했다고 26일 밝혔다.
1243987,20190326,"경제,반도체","IT_과학,과학",연구팀은 세계 최초로 실리콘 나노선의 포논 이동(열전달)을 제어하는 반도체 공정 기술을 개발해 열전도도를 기존 벌크 실리콘 대비 15분의 1수준으로 감소시키는데 성공했다.
1244026,20190326,"스포츠,농구_배구","스포츠,축구,한국프로축구","올 시즌 프로농구(KBL) PO 초반 눈에 띄는 활약을 보여주고 있는 이정현(전주 KCC), 김시래(창원 LG), 이승현(고양 오리온), 양홍석(부산 KT)은 각 팀의 핵심 선수들이다."
1244051,20190326,"스포츠,농구_배구","스포츠,축구,한국프로축구",여기에 최진수(18점) 허일영(12점)으로 이어지는 오리온 포워드 3인방이 모두 두 자릿수 득점을 올리며 시리즈 승부를 원점으로 돌렸다.
1244064,20190326,"스포츠,농구_배구","스포츠,축구,한국프로축구",양홍석이 3점슛 4개를 시도해 2개를 적중시켰다는 점을 감안하면 나머지 선수들의 성공률이 떨어졌음을 알 수 있다.
1244075,20190326,"지역,충북","문화,전시_공연",충북 청주시는 27일 오후 2시 옛 청주역사 전시관 앞 광장에서 2019 대한민국 독서대전 책의 도시 및 22회 책 읽는 청주 선포식을 개최한다고 26일 밝혔다.
1244081,20190326,"지역,충북","문화,전시_공연","제22회 책 읽는 청주 대표도서는 유현준의 ‘어디서 살 것인가’(일반 부문), 황영미의 ‘체리새우 : 비밀글입니다’(청소년 부문), 이규희의 ‘독립군 소녀 해주’(아동 부문)로 선정됐다."
1244082,20190326,"지역,충북","문화,전시_공연",시는 독서 붐 조성을 위해 2006년부터 추진위를 구성해 매년 상·하반기에 책 읽는 청주 대표도서를 선정해 왔다.
1244611,20190326,"국제,중동_아프리카",,이스라엘군은 팔레스타인의 기습 로켓 공격에 대응해 가자지구 전역에 걸쳐 공습을 단행했으며 무장 정파 하마스와의 새로운 교전에 대비해 병력과 로켓 방어체계를 강화하는 등 이 지역에 긴장이 고조되고 있다.
1244924,20190325,"스포츠,골프",,임성재는 4월 1일자로 세계랭킹 50위 안에 들어가면 올 시즌 첫 메이저대회인 마스터스에 출전 자격을 얻게 된다.
1244950,20190325,"스포츠,야구","스포츠,농구_배구",한국배구연맹(KOVO)은 24일 오후 2시 펼쳐진 대한항공과 현대캐피탈의 V리그 남자부 챔피언결정전 2차전 시청률이 2.19%(케이블 기준)로 당일 가장 높은 스포츠 시청률을 기록했다고 25일 밝혔다.
1148683,20190305,"스포츠,농구_배구",,"시즌 중반 제임스를 중심으로 카일 쿠즈마, 론조 볼 등 신예들이 분전하며 서부 4위까지 올랐던 점을 고려하면 더욱 아쉬운 성적이다."
470942,20180924,"스포츠,야구,일본프로야구","스포츠,야구,한국프로야구","콜로라도 로키스 소속 오승환은 24일(한국시간) 애리조나 다이아몬드백스와의 경기에서 팀이 2-0으로 앞선 8회말 1사 1, 2루 위기에 등판해 0.2이닝을 무실점으로 막았다."
470983,20180924,"스포츠,야구,일본프로야구","스포츠,야구,한국프로야구",시즌 20번째 홀드를 수확했고 이번 시즌 70번째 경기까지 돌파해 2019시즌 베스팅 옵션(일정 요건을 충족하면 자동으로 실행되는 권리)까지 채웠다.
470984,20180924,"스포츠,야구,일본프로야구","스포츠,야구,한국프로야구",오승환은 24일 미국 애리조나주 피닉스에 위치한 체이스 필드에서 열린 메이저리그 애리조나 다이아몬드백스전에 팀의 3번째 투수로 등판해 ⅔이닝을 1탈삼진 무실점으로 잘 막았다.
470985,20180924,"스포츠,야구,일본프로야구","스포츠,야구,한국프로야구",지난 8일 LA 다저스전 이후 4경기 연속 무실점 행진을 이어간 오승환은 시즌 평균 자책점을 2.76에서 2.73으로 낮췄다.
470987,20180924,"스포츠,야구,일본프로야구","스포츠,야구,한국프로야구",이날 등판으로 2019시즌 자동으로 계약이 연장된 오승환은 다음 시즌에도 250만 달러(약 28억원)의 연봉을 보장받게 됐다.
471086,20180924,"스포츠,축구","스포츠,월드컵",플로렌티노 페레즈 레알 마드리드 회장이 미국에서 경기를 진행하려는 스페인 프리메라리가 연맹의 계획에 공개적으로 반대의사를 표명했다.
471090,20180924,"스포츠,축구","스포츠,월드컵",최근 프리메라리가 연맹은 시즌 초반 앞으로 매 시즌 일부 경기를 미국에서 개최하겠다는 계획을 발표하며 논란에 휩싸였다.
471117,20180924,"스포츠,야구",,정운찬 KBO 총재는 지난 5월 한 강연에서 KBO리그의 연봉 불균형을 해소하기 위해 ‘샐러리캡’과 ‘사치세’ 도입 의지를 내비친 적이 있다.
471124,20180924,"스포츠,야구",,올해 MLB의 경우 40인 로스터의 연봉 총액이 1억9700만 달러를 넘어서면 초과분의 17.5%를 사무국에 납부해야 한다.
471138,20180924,"스포츠,야구",,"선수단 연봉 총액을 제한하고 이를 넘을 경우 사치세를 물린다면 일정정도 ‘묻지마 FA’ 대박을 막을 수 있고, 특정 구단에 좋은 선수들이 몰리는 현상도 차단할 수 있는 효과가 있다."
471294,20180924,"스포츠,골프",,이날 우즈는 3라운드까지 12언더파 198타로 단독 선두에 오르며 최종 4라운드에서 버디 2개와 보기 3개로 1오버파 71타를 기록해 승부에 마침표를 찍었다.
471302,20180924,"스포츠,골프",,"수차례 허리 수술과 숱한 성 추문, 이혼 등 사적인 잡음으로 재기하지 못할 것이란 주변의 우려가 잇따랐다."
471784,20180924,"경제,무역","경제,국제경제","이 품목에는 가구, 가전, 식품, 의류 등 생활용품 및 소비재가 포함돼 있어 미국 소비자와 중국 기업 등에게 적잖은 타격을 입힐 전망이다."
471785,20180924,"경제,무역","경제,국제경제",앞서 미국은 지난 7월과 지난달 두 차례에 걸쳐 500억 달러 어치의 중국산 수입품에 25%의 관세를 부과한 바 있다.
471786,20180924,"경제,무역","경제,국제경제",트럼프 대통령은 내년 1월 1일부터는 이번 2000억 달러 어치의 중국산 제품에 대해서도 관세를 25%로 인상할 예정이라고 밝혔다.
471792,20180924,"경제,무역","경제,국제경제",앞서 중국은 트럼프 행정부가 2000억 달러 규모 관세 조치를 시행키로 확정하자 오는 27∼28일 열릴 예정이었던 스티븐 므누신 미 재무장관과 류허 중국 경제담당 부총리 간 무역협상을 취소한 것으로 알려졌다.
472306,20180925,"국제,아시아","국제,유럽_EU",승용차는 횡단보도를 건너기 위해 서 있던 A(22)씨 등 2명을 친 뒤 주유소 담장을 들이받고 멈춰섰다.
472438,20180925,"스포츠,야구",,최근 슬라이딩 중 부상을 당해 복귀가 불투명했던 뉴욕 양키스의 유격수 디디 그레고리우스가 복귀 의사를 피력했다.
472491,20180925,"스포츠,야구",,이 같은 반발이 나올 게 뻔함에도 KBO가 선수 몸값 제한에 나선 것은 비난 여론 물타기나 다름없다.
472743,20180925,"스포츠,야구,메이저리그","스포츠,야구,한국프로야구",오타니는 25일(한국시간) 미국 캘리포니아주 애너하임 에인절스타디움에서 열린 미국프로야구(MLB) 텍사스 레인저스와의 경기에 3번 지명타자로 선발 출전했다.
473090,20180925,"스포츠,축구,한국프로축구",,에드가는 22일 상주시민운동장에서 열린 KEB하나은행 K리그1 2018 29라운드 상주와의 원정경기에서 2골 1도움을 기록하며 팀의 5대2 승리를 이끌었다.
473345,20180925,"국제,중동_아프리카","국제,미국_북미",유엔이 이어 미국도 미얀마 정부군이 미얀마 내 무슬림 소수민족 로힝야족에게 계획적이고 조직적인 잔혹행위를 저질렀다는 결론을 내렸다.
473349,20180925,"국제,중동_아프리카","국제,미국_북미",아직 정식으로 발표되지 않은 이 보고서는 미얀마군 공격을 피해 방글라데시 난민캠프로 망명한 로힝야 난민 1024명을 면접 조사해 작성됐다.
473357,20180925,"국제,중동_아프리카","국제,미국_북미",유엔 진상조사단은 이 조사결과를 바탕으로 민 아웅 흘라잉 미얀마군 최고사령관 등을 법정에 세워야 한다고 촉구한 바 있다.
474651,20180926,"스포츠,축구","스포츠,월드컵",전술적인 문제로 인한 주제 무리뉴 감독과 불화설이 좀처럼 식질 않으며 유벤투스 복귀뿐만 아니라 바르셀로나 이적설까지 나돌고 있다.
474660,20180926,"스포츠,축구","스포츠,월드컵",오랜만에 경기장을 찾은 알렉스 퍼거슨 전 감독 앞에서 보인 졸전인데다 울버햄튼이 승격팀이어서 그들에게 승점 3점을 얻지 못한 충격은 더했다.
474669,20180926,"스포츠,축구","스포츠,월드컵",포그바가 주장으로 팀을 대표할 만한 선수는 아니며 누구도 팀보다 위대한 선수가 될 수는 없다는 것이 무리뉴 감독의 전언이다.
475117,20180926,"IT_과학,IT_과학일반","국제,국제일반","이밖에 유럽 특허청(EPO), 유럽 지식재산청(EUIPO), 영국, 캐나다, 브라질, 사우디, UAE, 유라시아, 스웨덴 등 9개 특허청·지식재산청 등과 양자회담을 가졌다."
475164,20180926,"지역,충남",,"지난해에 이어 올해도 온실가스 감축 목표 달성과 미세먼지 감축, 탈석탄 친환경에너지 전환에 대한 국제적 토론의 장이 마련된다."
475165,20180926,"지역,충남",,충남도는 다음 달 1∼2일 롯데리조트 부여에서 ‘2018 탈석탄 친환경 에너지전환 국제 콘퍼런스’를 개최한다고 26일 밝혔다.
475167,20180926,"지역,충남",,"콘퍼런스는 양승조 충남도지사와 유병국 충남도의회 의장, 김정욱 녹색성장위원회 위원장, 김은경 환경부 장관, 닉 메타 주한영국대리대사, 제니퍼 리 모건 그린피스 사무총장 등 국내·외 인사 200여명이 참가한다."
475168,20180926,"지역,충남",,행사 첫째 날인 1일에는 국내·외 환경 전문가들이 참석한 가운데 ‘탈석탄 친환경 에너지전환 국내·외 이슈 및 공론화를 위한 학술회의’를 진행한다.
475169,20180926,"지역,충남",,"이 자리에서 그린피스와 환경운동연합·기후솔루션 등은 ‘한국 공적 금융기관의 국내·외 석탄금융 현황과 문제점’을, 지역에너지전환 전국네트워크는 ‘지역에너지전환 사회를 위한 지방정부·시민사회 공동심포지엄’을, 에너지기후정책연구소와 서울대 아시아도시센터는 ‘탈석탄과 정의로운 에너지전환’을 주제로 각각 토론한다."
475171,20180926,"지역,충남",,"이중 개회식은 환경부와 4개 시·도의 ‘탈석탄 친환경 에너지전환 공동선언’, 충남도의 아시아 최초 ‘탈석탄동맹’ 가입 선언, 모건 그린피스 사무총장의 특별연설과 김정욱 녹색성장위원장의 기조연설 등이 열린다."
475447,20180926,"스포츠,축구","스포츠,월드컵",축구전문 매체 ‘골닷컴’이 이날 전한 우드워드 부회장의 25일 주주 총회 발언은 이런 의지를 더 선명하게 나타낸다.
475449,20180926,"스포츠,축구","스포츠,월드컵",최근의 어수선한 팀 분위기 속에도 무리뉴 감독을 지지한다는 입장을 간접적으로 밝힌 것으로 볼 수 있다.
475452,20180926,"스포츠,축구","스포츠,월드컵","우드워드 부회장의 말만 놓고 보면, 무리뉴 감독은 앞선 공로를 인정받아 이번 시즌까진 임기를 이어갈 가능성이 높다."
